,customer,campaign,result
1567,1502,20,0
1568,2223,95,1
1569,978,3,1
1570,196,42,1
1571,1824,96,1
1572,2084,76,0
1573,1864,15,0
1574,628,85,0
1575,798,74,0
1576,1506,30,0
1577,522,92,0
1578,1175,46,0
1579,1351,66,0
1580,1649,23,0
1581,144,35,0
1582,1781,29,1
1583,64,40,0
1584,1948,0,1
1585,1077,88,0
1586,697,18,0
1587,589,31,1
1588,1131,39,0
1589,2147,53,0
1590,368,3,0
1591,1311,22,0
1592,1425,83,1
1593,1476,56,0
1594,2089,11,0
1595,890,2,1
1596,1829,21,0
1597,361,51,1
1598,483,90,0
1599,2000,33,0
1600,1050,54,0
1601,613,21,0
1602,1966,40,1
1603,1526,20,0
1604,1416,1,0
1605,2118,92,0
1606,2187,49,0
1607,986,18,1
1608,1338,86,0
1609,207,74,1
1610,2225,64,1
1611,1381,26,0
1612,1777,82,0
1613,1171,32,0
1614,1674,66,0
1615,1238,52,0
1616,1528,28,0
1617,181,95,1
1618,1177,23,0
1619,2155,39,0
1620,231,83,0
1621,575,71,1
1622,823,24,0
1623,810,41,0
1624,1287,60,0
1625,1407,1,1
1626,1337,77,1
1627,1114,42,0
1628,551,83,1
1629,1143,37,0
1630,402,95,0
1631,1477,50,1
1632,219,21,0
1633,1896,10,0
1634,1238,62,0
1635,1591,19,1
1636,715,53,0
1637,1182,70,0
1638,33,95,1
1639,1946,46,0
1640,2058,41,0
1641,2118,38,0
1642,876,71,0
1643,474,80,0
1644,177,64,1
1645,2033,90,0
1646,148,78,0
1647,1989,75,0
1648,1094,74,1
1649,393,39,0
1650,1496,54,1
1651,768,24,1
1652,1367,16,0
1653,1009,15,1
1654,1027,69,0
1655,232,2,0
1656,1558,79,0
1657,1246,16,1
1658,965,63,0
1659,1421,30,1
1660,535,79,0
1661,1305,33,0
1662,1864,17,0
1663,1845,71,0
1664,1126,61,0
1665,1397,90,0
1666,34,92,0
1667,2118,11,0
1668,706,34,1
1669,99,90,0
1670,624,58,0
1671,2231,12,1
1672,146,83,1
1673,404,52,0
1674,2005,66,0
1675,574,74,0
1676,1040,78,0
1677,1484,75,0
1678,1460,44,0
1679,761,84,0
1680,74,4,0
1681,2115,27,0
1682,519,53,0
1683,2200,24,1
1684,1809,3,1
1685,1094,74,1
1686,826,64,1
1687,791,70,0
1688,1010,47,0
1689,2235,94,0
1690,1733,93,1
1691,1372,15,0
1692,1645,78,0
1693,120,24,0
1694,1027,87,1
1695,697,35,1
1696,825,92,1
1697,799,49,0
1698,122,97,0
1699,360,10,0
1700,1814,66,0
1701,287,18,0
1702,2146,1,0
1703,1119,56,1
1704,903,86,1
1705,221,25,0
1706,793,55,0
1707,1105,56,0
1708,2071,90,0
1709,1529,9,0
1710,44,52,0
1711,240,60,0
1712,2224,26,0
1713,1298,27,1
1714,1466,11,0
1715,573,28,0
1716,1393,71,1
1717,1149,53,1
1718,830,29,0
1719,566,18,0
1720,1958,71,0
1721,2102,96,1
1722,322,34,0
1723,893,12,0
1724,1108,30,1
1725,14,8,0
1726,116,50,0
1727,308,59,0
1728,1196,91,0
1729,710,38,1
1730,244,49,0
1731,597,66,0
1732,346,86,0
1733,1596,2,0
1734,1701,70,0
1735,1255,36,0
1736,2099,79,0
1737,2232,28,0
1738,1341,7,0
1739,2148,55,0
1740,2185,28,1
1741,212,83,0
1742,52,45,0
1743,168,83,1
1744,1198,95,0
1745,215,27,0
1746,1510,96,0
1747,1770,11,0
1748,1157,5,0
1749,605,66,0
1750,1740,62,0
1751,1172,57,1
1752,467,5,0
1753,536,84,0
1754,317,16,0
1755,227,4,0
1756,1614,31,0
1757,1584,91,1
1758,597,88,0
1759,603,8,1
1760,1391,0,0
1761,1211,95,0
1762,1881,82,0
1763,1086,65,0
1764,1503,32,0
1765,332,79,1
1766,6,4,0
1767,419,82,1
1768,877,26,0
1769,2157,87,0
1770,509,31,1
1771,439,13,1
1772,2019,68,0
1773,179,50,1
1774,1096,8,0
1775,801,68,0
1776,2215,74,0
1777,843,0,0
1778,62,65,0
1779,921,45,1
1780,1931,28,0
1781,2218,84,0
1782,1731,74,0
1783,403,0,0
1784,1808,76,0
1785,2126,8,0
1786,297,7,0
1787,1012,35,0
1788,1821,4,0
1789,1514,92,0
1790,711,49,1
1791,704,8,0
1792,210,11,1
1793,1156,46,1
1794,1350,71,1
1795,730,63,0
1796,492,87,0
1797,1279,61,0
1798,1528,39,1
1799,1749,67,0
1800,994,79,0
1801,441,69,0
1802,1037,63,0
1803,2027,72,0
1804,1076,41,0
1805,707,90,0
1806,1076,97,1
1807,452,82,0
1808,1952,64,1
1809,455,63,0
1810,871,94,1
1811,731,78,0
1812,1739,51,0
1813,1032,37,0
1814,705,17,0
1815,2088,42,0
1816,372,37,1
1817,1370,87,0
1818,1274,90,0
1819,1905,14,0
1820,1083,77,1
1821,646,26,0
1822,79,44,0
1823,1626,66,0
1824,1901,2,0
1825,985,45,0
1826,691,13,1
1827,1179,54,1
1828,2009,1,0
1829,433,9,0
1830,1585,19,1
1831,1637,20,0
1832,1024,35,0
1833,1197,69,0
1834,1567,19,0
1835,1928,32,0
1836,1772,49,0
1837,1373,87,0
1838,1537,27,0
1839,206,97,0
1840,824,93,0
1841,1701,96,0
1842,703,94,1
1843,123,55,1
1844,2130,3,0
1845,2032,40,0
1846,257,18,0
1847,1736,34,0
1848,1907,76,0
1849,909,77,0
1850,936,3,1
1851,2213,28,0
1852,1032,49,0
1853,772,18,0
1854,917,42,0
1855,2023,33,1
1856,88,5,0
1857,190,49,0
1858,792,61,0
1859,1856,70,0
1860,765,81,1
1861,548,77,0
1862,559,10,0
1863,668,73,1
1864,214,48,0
1865,1994,88,0
1866,2220,4,0
1867,2021,59,0
1868,492,79,0
1869,1379,90,1
1870,2192,78,0
1871,1155,48,1
1872,1199,76,0
1873,647,97,1
1874,242,4,1
1875,1389,94,0
1876,938,31,1
1877,2043,76,0
1878,628,7,0
1879,1972,73,0
1880,1835,81,0
1881,1450,71,0
1882,465,18,1
1883,1825,35,0
1884,1739,29,0
1885,714,35,0
1886,2125,84,0
1887,808,94,1
1888,552,95,0
1889,499,15,1
1890,524,32,0
1891,563,2,0
1892,326,97,0
1893,808,4,0
1894,537,13,0
1895,49,47,0
1896,44,37,1
1897,605,69,0
1898,572,29,0
1899,1984,77,1
1900,1261,26,0
1901,1832,5,0
1902,1882,86,0
1903,1392,71,0
1904,427,93,0
1905,757,93,0
1906,1597,80,0
1907,1088,1,0
1908,1432,80,1
1909,2133,18,1
1910,802,78,0
1911,746,34,0
1912,869,76,0
1913,1753,81,0
1914,2065,69,0
1915,2198,59,1
1916,1358,8,0
1917,247,50,1
1918,250,18,0
1919,1444,58,1
1920,1817,9,0
1921,1448,7,1
1922,191,7,0
1923,1601,40,0
1924,1579,11,0
1925,1516,17,0
1926,1249,43,0
1927,709,91,0
1928,1112,36,1
1929,968,63,0
1930,1221,1,0
1931,921,42,0
1932,493,17,0
1933,2233,64,1
1934,510,86,0
1935,536,7,1
1936,2184,58,1
1937,1536,57,0
1938,1710,85,0
1939,2064,74,0
1940,1875,56,1
1941,1950,69,0
1942,1,95,0
1943,1026,3,0
1944,674,44,0
1945,59,15,0
1946,106,59,1
1947,1519,2,0
1948,237,79,0
1949,1434,59,0
1950,305,16,0
1951,1353,59,0
1952,293,69,0
1953,1499,55,0
1954,1044,12,0
1955,1365,44,0
1956,541,4,0
1957,1712,43,0
1958,705,52,0
1959,1428,1,0
1960,1341,84,0
1961,2181,31,1
1962,1352,66,0
1963,629,61,0
1964,2212,0,0
1965,1505,89,0
1966,2095,7,0
1967,491,7,0
1968,2227,40,0
1969,1770,36,1
1970,1921,66,0
1971,772,47,0
1972,383,87,0
1973,1860,78,0
1974,1818,23,1
1975,1622,8,0
1976,1039,39,0
1977,1644,89,0
1978,581,63,0
1979,442,67,0
1980,1614,13,1
1981,265,20,0
1982,904,52,1
1983,502,74,0
1984,173,62,0
1985,280,51,0
1986,2091,17,1
1987,2084,96,0
1988,772,10,0
1989,438,42,0
1990,1253,79,0
1991,1108,27,0
1992,298,63,0
1993,1184,55,0
1994,1274,84,0
1995,841,61,0
1996,203,75,0
1997,1096,7,0
1998,2125,5,0
1999,2103,38,0
2000,1778,43,1
2001,308,49,1
2002,402,77,1
2003,1899,65,1
2004,2114,30,0
2005,1510,77,0
2006,1754,20,0
2007,157,58,0
2008,607,47,0
2009,2159,10,0
2010,2020,44,1
2011,1980,69,0
2012,1404,64,0
2013,135,39,1
2014,1724,74,1
2015,1141,19,0
2016,1948,54,0
2017,837,22,0
2018,1003,71,0
2019,1243,18,0
2020,232,6,0
2021,169,63,0
2022,2053,17,0
2023,720,26,0
2024,302,4,0
2025,1075,99,0
2026,1066,65,0
2027,1927,96,1
2028,526,31,0
2029,264,34,1
2030,106,37,0
2031,1489,78,0
2032,444,72,1
2033,2155,69,0
2034,1046,82,0
2035,96,13,0
2036,1448,28,0
2037,2210,61,0
2038,2151,68,0
2039,1807,39,0
2040,1869,31,0
2041,2050,85,0
2042,1165,1,0
2043,1994,84,0
2044,1649,94,0
2045,650,38,0
2046,100,40,0
2047,168,79,0
2048,243,57,1
2049,1094,26,0
2050,1103,30,0
2051,134,14,0
2052,1739,79,0
2053,839,19,1
2054,1109,74,1
2055,630,88,0
2056,1605,73,0
2057,949,50,1
2058,148,29,0
2059,1344,68,0
2060,2218,1,0
2061,2218,39,0
2062,501,72,0
2063,13,82,0
2064,174,36,0
2065,676,98,0
2066,1438,74,0
2067,1800,87,0
2068,1449,85,0
2069,2029,72,0
2070,370,98,1
2071,1592,45,0
2072,1605,98,0
2073,2210,87,0
2074,1762,92,0
2075,2135,16,1
2076,1289,94,1
2077,1004,17,0
2078,760,8,0
2079,1991,82,0
2080,105,45,0
2081,1110,31,0
2082,709,74,0
2083,743,51,0
2084,2114,46,1
2085,720,4,1
2086,1498,35,1
2087,841,95,1
2088,1091,22,0
2089,1935,6,1
2090,134,1,0
2091,1944,86,0
2092,398,81,1
2093,3,98,0
2094,1748,75,0
2095,948,76,1
2096,1701,31,1
2097,2188,38,0
2098,1042,33,0
2099,1870,43,0
2100,1574,92,0
2101,710,49,0
2102,1405,93,0
2103,737,64,1
2104,197,36,0
2105,304,28,0
2106,719,35,0
2107,485,56,0
2108,329,16,0
2109,884,53,1
2110,218,99,1
2111,1530,19,0
2112,118,11,0
2113,1851,75,0
2114,812,70,0
2115,1774,12,0
2116,1454,83,1
2117,938,14,0
2118,245,98,0
2119,1203,21,0
2120,1672,25,0
2121,419,37,1
2122,2189,55,0
2123,1419,56,0
2124,1774,78,0
2125,1512,86,0
2126,292,65,0
2127,2128,56,0
2128,284,98,0
2129,238,68,0
2130,252,62,0
2131,2190,78,1
2132,1605,64,1
2133,1897,83,0
2134,1854,42,0
2135,988,52,0
2136,468,27,0
2137,1462,81,0
2138,722,44,0
2139,1534,54,0
2140,2088,66,0
2141,1728,68,0
2142,501,38,0
2143,1217,87,0
2144,271,75,0
2145,1154,18,1
2146,1412,87,0
2147,1565,43,0
2148,2118,80,0
2149,799,10,0
2150,635,28,0
2151,2232,86,1
2152,733,68,1
2153,1194,85,0
2154,791,52,0
2155,742,58,0
2156,1999,34,0
2157,783,24,0
2158,2196,28,0
2159,452,87,0
2160,827,13,0
2161,1731,21,0
2162,1640,90,1
2163,333,34,1
2164,224,24,0
2165,1746,94,0
2166,2204,43,0
2167,1605,95,1
2168,1250,93,0
2169,6,9,0
2170,1246,87,0
2171,1060,51,0
2172,1836,44,1
2173,646,18,0
2174,1999,78,1
2175,870,93,1
2176,638,66,0
2177,960,39,0
2178,2239,43,0
2179,1818,34,1
2180,1475,25,1
2181,57,43,1
2182,1771,81,0
2183,809,31,0
2184,462,55,0
2185,2034,24,1
2186,284,44,0
2187,274,19,0
2188,1889,68,0
2189,1649,37,0
2190,55,93,0
2191,1518,49,1
2192,730,51,0
2193,916,69,0
2194,625,18,0
2195,930,68,1
2196,1397,55,1
2197,1436,33,0
2198,263,72,0
2199,1644,68,0
2200,372,33,0
2201,985,12,0
2202,468,61,0
2203,1279,34,1
2204,708,36,0
2205,1257,30,1
2206,1933,23,0
2207,1319,91,0
2208,508,88,0
2209,1562,90,0
2210,479,56,0
2211,877,80,1
2212,2187,50,0
2213,2044,24,1
2214,338,2,0
2215,1583,38,0
2216,1956,69,0
2217,464,23,1
2218,506,78,0
2219,919,83,0
2220,1734,14,1
2221,291,62,0
2222,161,93,0
2223,1377,48,0
2224,1250,70,0
2225,706,36,0
2226,177,12,0
2227,789,25,0
2228,1570,69,0
2229,940,22,0
2230,385,70,0
2231,1816,95,0
2232,2092,72,0
2233,7,6,0
2234,2048,40,1
2235,27,72,0
2236,957,17,0
2237,322,78,0
2238,284,2,0
2239,492,40,0
2240,1881,50,1
2241,392,48,0
2242,319,26,0
2243,220,73,0
2244,1315,5,0
2245,1188,96,0
2246,756,93,0
2247,1824,15,0
2248,1045,9,1
2249,1786,72,1
2250,451,3,0
2251,952,37,1
2252,1971,7,0
2253,954,47,1
2254,307,44,0
2255,536,55,0
2256,131,52,0
2257,1962,63,0
2258,1521,71,0
2259,1633,19,0
2260,1738,25,0
2261,1654,24,0
2262,101,35,1
2263,736,78,1
2264,28,12,0
2265,715,76,0
2266,1368,60,0
2267,460,40,0
2268,2106,78,0
2269,480,47,0
2270,338,8,0
2271,2157,58,1
2272,828,11,0
2273,960,54,0
2274,821,40,0
2275,142,36,0
2276,1185,89,0
2277,775,92,0
2278,1855,68,1
2279,628,88,1
2280,888,17,0
2281,500,65,0
2282,590,34,0
2283,1682,48,0
2284,529,61,0
2285,1861,71,0
2286,325,50,0
2287,912,86,1
2288,1285,49,0
2289,1208,79,0
2290,1442,39,1
2291,535,10,1
2292,2026,18,0
2293,908,30,0
2294,1841,33,0
2295,1579,53,1
2296,2108,74,0
2297,337,65,1
2298,885,83,0
2299,1041,20,0
2300,415,29,0
2301,44,22,0
2302,2138,75,0
2303,1164,1,1
2304,169,58,0
2305,389,26,0
2306,716,62,0
2307,524,84,0
2308,754,38,0
2309,1945,18,0
2310,1014,56,1
2311,643,55,0
2312,731,38,0
2313,501,26,0
2314,186,98,0
2315,1440,0,0
2316,2163,93,0
2317,1180,26,0
2318,554,82,1
2319,486,74,0
2320,87,60,0
2321,328,97,1
2322,190,9,0
2323,1489,23,0
2324,843,92,0
2325,31,5,0
2326,881,22,1
2327,1914,75,0
2328,2015,85,0
2329,1669,65,0
2330,1241,65,0
2331,1477,83,1
2332,303,43,0
2333,706,80,0
2334,772,38,0
2335,458,28,0
2336,816,99,0
2337,1616,93,0
2338,439,69,1
2339,365,23,0
2340,450,86,1
2341,1905,97,0
2342,1739,11,0
2343,1304,55,0
2344,1384,94,0
2345,2007,87,0
2346,2221,36,0
2347,2121,2,1
2348,1397,84,0
2349,203,70,0
2350,222,5,0
2351,1654,47,0
2352,704,1,0
2353,1793,8,1
2354,304,44,0
2355,1863,7,0
2356,2191,18,0
2357,1189,25,0
2358,1127,48,0
2359,371,13,0
2360,1834,93,0
2361,305,31,0
2362,1389,94,0
2363,419,41,1
2364,85,90,0
2365,1889,45,0
2366,1814,70,0
2367,627,94,0
2368,1262,38,0
2369,1142,43,0
2370,325,28,0
2371,1198,61,0
2372,965,79,0
2373,1481,38,0
2374,1807,82,0
2375,1379,46,1
2376,2113,16,0
2377,2220,85,1
2378,1344,6,1
2379,1389,49,1
2380,1541,41,0
2381,1206,40,1
2382,2084,13,0
2383,1511,24,0
2384,313,57,0
2385,1871,7,1
2386,1154,73,0
2387,958,39,0
2388,952,86,0
2389,700,78,0
2390,1673,1,0
2391,29,24,0
2392,1593,43,0
2393,1369,56,1
2394,242,32,0
2395,2065,87,0
2396,916,62,1
2397,365,71,0
2398,1214,71,0
2399,1161,85,1
2400,27,61,0
2401,948,11,0
2402,1182,78,0
2403,2216,71,0
2404,1616,42,0
2405,465,29,0
2406,2223,14,1
2407,972,91,0
2408,687,67,0
2409,2035,86,0
2410,1991,62,1
2411,1657,7,0
2412,1358,49,0
2413,698,67,1
2414,1053,71,0
2415,326,34,1
2416,1526,1,1
2417,870,88,1
2418,9,0,0
2419,1572,41,1
2420,1634,57,0
2421,1571,65,0
2422,2095,44,0
2423,2234,16,0
2424,111,40,0
2425,1423,63,0
2426,1156,65,0
2427,1030,75,0
2428,557,25,0
2429,1334,14,0
2430,330,31,1
2431,958,10,0
2432,66,65,0
2433,1465,74,1
2434,1632,77,1
2435,1571,75,0
2436,180,25,0
2437,1137,38,0
2438,2135,18,0
2439,2201,42,0
2440,697,72,0
2441,1412,83,1
2442,686,83,1
2443,1437,59,0
2444,2232,43,0
2445,958,80,0
2446,2235,45,1
2447,552,19,0
2448,1165,60,1
2449,939,49,0
2450,873,46,1
2451,1879,87,0
2452,1666,20,1
2453,1334,81,0
2454,822,5,1
2455,609,64,1
2456,1800,59,0
2457,584,77,0
2458,1778,44,0
2459,1995,77,0
2460,616,58,0
2461,2094,95,1
2462,2172,68,0
2463,1895,70,0
2464,1457,92,0
2465,175,74,1
2466,1991,36,0
2467,964,4,0
2468,34,35,1
2469,2147,30,0
2470,74,42,0
2471,1219,12,0
2472,1156,2,0
2473,607,67,1
2474,578,53,1
2475,2064,21,0
2476,314,5,0
2477,1591,56,1
2478,2018,60,0
2479,2008,2,0
2480,1733,33,1
2481,302,94,1
2482,1158,34,1
2483,1625,53,1
2484,979,19,0
2485,603,18,0
2486,1317,68,0
2487,975,7,1
2488,1609,51,1
2489,1871,67,0
2490,744,44,0
2491,170,24,0
2492,2056,36,0
2493,1348,23,0
2494,1073,42,0
2495,541,81,0
2496,271,79,0
2497,2197,63,1
2498,334,25,0
2499,1028,7,0
2500,763,45,1
2501,62,6,0
2502,278,47,1
2503,247,77,0
2504,1578,42,0
2505,1928,70,0
2506,750,8,1
2507,2053,0,1
2508,2051,85,1
2509,920,66,0
2510,657,57,0
2511,1778,25,0
2512,181,53,0
2513,1658,48,0
2514,2232,91,0
2515,2216,52,0
2516,2235,74,1
2517,1432,93,1
2518,1136,57,1
2519,1060,11,0
2520,415,99,0
2521,103,36,1
2522,1270,18,0
2523,1607,43,0
2524,1614,13,0
2525,2188,15,0
2526,1982,68,0
2527,657,77,0
2528,662,20,0
2529,2038,28,1
2530,2105,59,1
2531,2210,97,1
2532,1936,5,0
2533,1277,21,0
2534,721,11,0
2535,1379,55,0
2536,650,11,1
2537,686,87,0
2538,379,21,0
2539,1521,49,0
2540,982,41,0
2541,158,57,1
2542,677,51,0
2543,393,78,0
2544,684,94,0
2545,1640,20,0
2546,1343,72,1
2547,49,63,0
2548,810,87,0
2549,1047,74,0
2550,910,86,0
2551,1047,46,1
2552,1473,29,0
2553,2,70,0
2554,49,76,0
2555,1085,92,0
2556,2080,61,0
2557,622,33,0
2558,830,66,0
2559,255,54,0
2560,709,80,0
2561,1893,42,0
2562,1195,79,0
2563,217,56,1
2564,948,75,0
2565,1014,51,0
2566,104,14,0
2567,1833,97,0
2568,1335,46,1
2569,2138,26,0
2570,1496,25,0
2571,1004,27,0
2572,107,3,0
2573,1164,33,0
2574,1133,52,0
2575,996,65,0
2576,2121,24,1
2577,2099,34,0
2578,62,73,0
2579,1985,74,0
2580,862,21,1
2581,975,92,0
2582,1314,66,1
2583,0,83,0
2584,1934,4,0
2585,823,85,0
2586,1540,44,0
2587,1301,42,0
2588,22,76,0
2589,1854,29,1
2590,1891,73,0
2591,482,7,0
2592,1282,78,0
2593,1769,73,1
2594,2125,2,0
2595,1256,5,1
2596,86,57,1
2597,1464,77,1
2598,1672,3,0
2599,977,37,0
2600,100,4,0
2601,245,76,1
2602,1303,29,1
2603,1405,77,1
2604,196,25,0
2605,1849,5,1
2606,1940,12,1
2607,430,6,0
2608,1362,18,1
2609,1865,90,0
2610,523,68,1
2611,210,7,0
2612,761,36,0
2613,433,1,0
2614,657,73,1
2615,1004,7,0
2616,638,98,0
2617,1727,67,0
2618,1289,43,0
2619,550,22,0
2620,2142,74,1
2621,827,54,0
2622,1350,18,0
2623,893,0,0
2624,787,87,0
2625,660,74,0
2626,40,2,0
2627,1570,98,0
2628,1447,9,0
2629,1650,10,0
2630,2096,92,0
2631,215,62,0
2632,1691,33,0
2633,518,47,0
2634,2118,27,1
2635,39,82,0
2636,1162,51,0
2637,2120,63,0
2638,1079,5,0
2639,642,41,1
2640,1507,83,0
2641,2047,20,0
2642,2070,67,0
2643,154,91,1
2644,198,26,0
2645,1432,68,0
2646,1738,99,1
2647,2153,42,0
2648,675,78,0
2649,201,70,0
2650,68,76,0
2651,1900,11,0
2652,1668,22,0
2653,980,15,0
2654,5,47,0
2655,1094,52,0
2656,1601,64,0
2657,2113,26,1
2658,293,73,0
2659,1699,6,0
2660,848,15,1
2661,836,89,0
2662,364,76,0
2663,469,68,0
2664,919,98,1
2665,861,10,1
2666,169,14,0
2667,1942,35,0
2668,744,91,0
2669,2148,40,0
2670,1340,22,1
2671,114,90,1
2672,23,5,0
2673,663,45,0
2674,1184,67,1
2675,220,34,0
2676,1315,33,0
2677,302,43,0
2678,271,14,0
2679,1616,19,1
2680,1076,65,0
2681,2155,72,0
2682,437,73,0
2683,1164,94,1
2684,1535,87,0
2685,1218,51,0
2686,1342,7,0
2687,1145,18,1
2688,1622,80,1
2689,1879,86,0
2690,64,81,0
2691,1486,72,0
2692,1807,40,1
2693,811,16,0
2694,945,77,0
2695,2101,74,1
2696,852,54,0
2697,1772,20,0
2698,408,31,1
2699,113,89,1
2700,2042,85,0
2701,774,44,0
2702,2032,11,1
2703,613,0,0
2704,1089,30,0
2705,740,39,0
2706,1553,11,0
2707,2073,25,0
2708,369,62,0
2709,342,23,0
2710,494,1,0
2711,1567,96,0
2712,2087,73,0
2713,858,81,0
2714,507,24,0
2715,1400,29,1
2716,1368,6,0
2717,1114,64,1
2718,1672,13,0
2719,832,5,0
2720,32,80,0
2721,1688,2,0
2722,363,66,0
2723,99,59,0
2724,644,11,0
2725,1832,93,0
2726,1615,82,0
2727,816,78,0
2728,1075,56,0
2729,531,40,0
2730,2208,24,0
2731,134,2,0
2732,1812,60,0
2733,1386,37,1
2734,147,81,0
2735,1180,73,0
2736,1376,6,1
2737,2104,83,0
2738,1655,85,0
2739,1945,75,0
2740,521,83,1
2741,1376,95,1
2742,1214,46,1
2743,2058,48,0
2744,294,93,0
2745,1583,54,0
2746,887,73,0
2747,2038,43,0
2748,543,86,0
2749,247,36,0
2750,1461,61,0
2751,396,79,0
2752,87,93,0
2753,2094,48,1
2754,1655,3,0
2755,653,63,0
2756,693,97,0
2757,1888,60,0
2758,983,29,0
2759,1371,78,1
2760,1785,73,0
2761,1738,63,0
2762,1742,53,1
2763,1990,53,0
2764,683,54,0
2765,493,42,1
2766,651,91,0
2767,102,39,0
2768,1138,85,1
2769,96,51,1
2770,377,65,1
2771,260,85,0
2772,470,81,0
2773,958,31,0
2774,332,65,0
2775,1387,4,0
2776,1063,50,0
2777,1266,93,0
2778,1510,96,1
2779,1028,47,0
2780,604,48,0
2781,1690,68,0
2782,1522,16,0
2783,1232,46,1
2784,1505,55,0
2785,1103,58,0
2786,980,23,0
2787,1660,34,0
2788,1391,83,0
2789,1546,58,1
2790,344,18,1
2791,939,17,0
2792,1680,72,1
2793,502,43,0
2794,1353,63,0
2795,1119,56,0
2796,357,47,0
2797,1665,22,1
2798,239,95,0
2799,1747,67,0
2800,965,19,0
2801,418,69,0
2802,1312,58,0
2803,643,60,1
2804,205,52,0
2805,987,10,0
2806,1609,90,1
2807,2107,16,0
2808,1258,58,0
2809,1036,78,1
2810,252,12,0
2811,876,94,0
2812,1269,81,0
2813,1042,30,0
2814,1928,97,0
2815,2194,3,0
2816,180,94,1
2817,951,77,0
2818,2023,8,0
2819,693,7,0
2820,1561,94,1
2821,1565,12,0
2822,612,31,0
2823,1659,54,0
2824,913,84,0
2825,2178,0,0
2826,924,60,0
2827,1220,88,0
2828,1198,46,0
2829,1680,26,0
2830,462,70,0
2831,1622,71,1
2832,692,38,0
2833,707,56,0
2834,2149,31,1
2835,1456,30,0
2836,1735,47,0
2837,1853,92,0
2838,506,58,1
2839,800,87,0
2840,2166,71,0
2841,138,11,0
2842,108,57,0
2843,999,65,0
2844,448,26,0
2845,160,45,1
2846,1009,89,1
2847,1943,11,0
2848,1923,19,0
2849,1856,75,0
2850,633,33,0
2851,1067,21,0
2852,1872,22,0
2853,1857,98,0
2854,342,59,1
2855,1067,76,0
2856,1784,85,0
2857,2206,75,0
2858,617,46,0
2859,796,52,0
2860,1334,42,0
2861,1242,52,0
2862,517,19,0
2863,1718,96,1
2864,1917,65,1
2865,423,71,0
2866,1969,64,0
2867,630,49,1
2868,1935,52,1
2869,891,60,0
2870,657,32,0
2871,2201,55,0
2872,94,60,0
2873,1554,86,1
2874,1856,7,1
2875,1323,86,0
2876,2226,21,1
2877,1914,58,0
2878,2114,83,1
2879,1715,28,0
2880,1175,35,1
2881,124,4,1
2882,2134,66,0
2883,1911,11,0
2884,767,99,0
2885,1064,95,1
2886,1227,40,0
2887,989,55,1
2888,216,59,1
2889,1674,32,1
2890,346,94,0
2891,1206,27,0
2892,965,29,0
2893,405,76,0
2894,1510,92,0
2895,2053,67,1
2896,1122,28,0
2897,117,95,0
2898,1398,28,0
2899,1508,54,1
2900,1457,9,0
2901,1166,7,1
2902,710,44,0
2903,2053,18,0
2904,1349,49,0
2905,1491,34,0
2906,721,75,0
2907,1602,59,0
2908,1825,10,0
2909,1697,12,0
2910,1770,68,1
2911,1946,14,0
2912,1985,18,1
2913,1844,29,0
2914,1244,3,0
2915,244,47,0
2916,168,92,0
2917,2174,8,0
2918,502,93,0
2919,563,25,1
2920,989,55,1
2921,13,32,0
2922,773,53,0
2923,1794,70,0
2924,502,23,1
2925,585,73,0
2926,994,98,0
2927,310,25,0
2928,591,44,0
2929,1130,26,0
2930,234,64,1
2931,1125,90,1
2932,1773,63,1
2933,542,9,0
2934,691,14,0
2935,801,25,0
2936,676,44,0
2937,985,57,1
2938,1074,0,0
2939,1298,85,0
2940,2235,99,1
2941,310,19,0
2942,700,1,0
2943,1170,25,0
2944,1844,29,1
2945,469,75,0
2946,835,36,0
2947,414,43,0
2948,1885,21,1
2949,266,92,0
2950,1175,16,0
2951,459,95,0
2952,1647,6,0
2953,72,66,0
2954,2051,42,0
2955,330,43,0
2956,1060,0,0
2957,1881,92,0
2958,222,29,0
2959,242,31,1
2960,2050,47,0
2961,2127,75,0
2962,1555,21,0
2963,2232,25,0
2964,953,56,0
2965,147,42,0
2966,810,20,0
2967,1876,69,0
2968,1413,28,0
2969,400,64,0
2970,1349,32,0
2971,182,30,1
2972,199,47,0
2973,582,91,0
2974,2196,53,1
2975,1136,44,0
2976,239,93,0
2977,955,47,0
2978,489,65,1
2979,1426,29,0
2980,1280,87,0
2981,1968,28,0
2982,1053,9,0
2983,712,40,0
2984,430,4,1
2985,466,63,1
2986,571,8,1
2987,62,29,1
2988,1691,55,0
2989,235,67,0
2990,1943,35,0
2991,1244,61,0
2992,590,31,0
2993,775,68,1
2994,101,77,0
2995,864,90,1
2996,1712,39,0
2997,1468,78,0
2998,235,4,0
2999,2234,97,1
3000,7,10,0
3001,253,93,1
3002,77,35,0
3003,365,8,0
3004,1886,72,0
3005,1619,95,0
3006,1712,78,1
3007,2235,76,0
3008,1605,61,0
3009,1122,61,0
3010,1822,79,0
3011,414,72,0
3012,1098,5,0
3013,1036,76,0
3014,1969,24,0
3015,1585,94,1
3016,1324,85,0
3017,1952,80,0
3018,431,95,1
3019,808,72,0
3020,1572,10,1
3021,149,47,0
3022,1054,56,0
3023,1622,31,0
3024,1378,78,0
3025,1468,55,0
3026,988,6,0
3027,1296,12,0
3028,1890,83,0
3029,1609,15,0
3030,1624,19,1
3031,744,29,0
